product_id,sku,post_title,total_sales,price
4755,16132,Domaine de Montgilet Vin de France Grolleau 2019,0.0,7.4
6665,16068,Domaine Hauvette IGP Alpilles Jaspe 2017,1.0,27.7
4669,16053,Domaine Pellé Menetou Salon Blanc Le Carroir 2018,1.0,20.2
4048,16044,Pierre Gaillard Saint-Joseph Rouge Clos de Cuminaille 2018,7.0,22.8
4066,15967,Oratoire Saint Martin Cairanne Rouge Haut Coustias 2016,20.0,20.8
4064,15966,Oratoire Saint Martin Cairanne Rouge Réserve des Seigneurs 2017,3.0,14.4
4892,15952,Jacqueson Rully Rouge Les Chaponnières 2018,3.0,20.1
5764,15818,Parcé Frères Collioure Rouge Petit Gus 2018,12.0,12.9
6629,15793,Weingut Besson-Strasser Zürich Pinot Noir Cholfirst 2017,1.0,37.7
4168,15784,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,12.0,18.2
6567,15779,"Decelle-Villa Côte de Nuits Villages ""Aux Montagnes"" 2014",0.0,28.4
5062,15713,Lucien Boillot Gevrey Chambertin 2017,2.0,45.0
4094,15676,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,0.0,13.7
4263,15664,Chermette Domaine du Vissoux Fleurie Poncié 2018,0.0,15.8
4192,15605,Château de La Liquière Faugères Cistus Rouge 2017,5.0,17.8
4687,15582,Cosse-Maisonneuve Cahors Le Sid 2014,0.0,30.1
4934,15554,Marcel Richaud Rasteau Rouge 2017,2.0,22.2
6095,15489,Château de Villeneuve Saumur-Champigny Le Grand Clos 2017,0.0,29.8
4077,15440,Domaine des Bosquets Gigondas 2016,0.0,22.9
4558,15426,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,3.0,28.1
4203,15415,Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018,6.0,9.9
4665,15404,Vincent Carême Vouvray Sec 2018,2.0,14.4
5705,15360,Domaine Huet Vouvray Pétillant Brut 2014,2.0,19.8
4939,15338,Oratoire Saint Martin Cairanne Blanc Réserve des Seigneurs 2018,0.0,12.9
5829,15329,Agnès Levet Côte Rôtie Péroline 2017,3.0,57.0
4046,15269,Pierre Gaillard Côte Rôtie Rose Pourpre 2017,6.0,80.0
4936,15106,Domaine Rouge Garance Côtes du Rhône Blanc De Garance 2018,11.0,11.1
4708,14700,Albert Mann Pinot Gris Grand Cru Furstentum 2016,8.0,32.6
5794,14692,Château Fonréaud Bordeaux Blanc Le Cygne 2016,0.0,21.7
4995,14509,Domaine Peyre Rose Oro Blanc 2002,0.0,78.0
4996,14508,Domaine Peyre Rose Marlène N°3 2008,0.0,78.0
4907,14374,Alphonse Mellot Coteaux Charitois Rouge Les Pénitents 2015,0.0,22.9
4752,14184,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,0.0,27.9
5550,13958,Thierry Germain Saumur-Champigny La Marginale 2017,0.0,34.3
5025,13914,Champagne Agrapart &amp; Fils L'Avizoise Extra Brut Blanc de Blancs Grand Cru 2012,0.0,112.0
5893,13910,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,5.0,26.6
4913,13814,Jean-Batiste Arena Muscat du Cap Corse 2015,0.0,28.0
4100,13416,Emile Boeckel Gewurztraminer Grand Cru Zotzenberg 2016,0.0,15.8
4938,13379,Domaine Rouge Garance Côtes du Rhône Villages Garances 2016,0.0,12.5
4902,13052,Domaine Des Croix Savigny-Lès-Beaune 1er Cru Les Peuillets 2015,0.0,46.0
4794,12771,Maurice Schoech Riesling Grand Cru Rangen de Thann 2014,0.0,41.6
5629,8365,Parés Baltà Cava Brut Nature,0.0,10.3
