product_id,sku,post_title,total_sales,price,z_score
5803,13572,Château Tour Haut-Caussan Médoc 2015,3.0,17.1,-0.5535004210778409
5628,12366,Parés Baltà Penedès Hisenda Miret 2013,0.0,25.0,-0.2694353046492541
5027,11997,Champagne Agrapart &amp; Fils Terroirs Brut Blanc de Blancs Grand Cru,0.0,62.1,1.064592014274869
5024,11996,Champagne Agrapart &amp; Fils Les 7 Crus Brut Blanc de Blancs,0.0,45.0,0.44971688884083927
4142,11641,Champagne Gosset Grand Millésime 2006,30.0,53.0,0.7373777662368767
4396,9636,Wemyss Malts Blended Malt Scotch Whisky The Hive 12 ans,0.0,62.0,1.0609962533074186
4729,38,Emile Boeckel Crémant Brut Blanc de Blancs,38.0,8.6,-0.8591401033111306
4954,bon-cadeau-25-euros,Bon cadeau de 25€,10.0,25.0,-0.2694353046492541
4298,16501,Domaine de La Tour Du Bon Bandol Rouge 2018,1.0,23.2,-0.33415900206336246
4085,16462,Rimauresq Côtes de Provence Rouge Cru Classé 2017,7.0,19.0,-0.4851809626962821
4860,16292,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,11.0,8.7,-0.8555443423436802
4269,16244,Domaine Sérol Côte Roannaise Les Originelles 2019,0.0,10.2,-0.8016079278319231
4186,16190,Le Pas de l'Escalette Terrasses du Larzac Les Clapas Rouge 2018,1.0,16.6,-0.5714792259150933
4087,16180,Rimauresq Côtes de Provence Cru Classé Rosé 2019,18.0,14.4,-0.6505859671990036
5487,16129,Decelle-Villa Nuits-Saint-Georges Rouge 2016,3.0,43.5,0.3957804743290823
4287,16065,Domaine Hauvette Les Baux de Provence Cornaline 2014,1.0,38.6,0.21958818692400947
4786,15881,Maurice Schoech Gewurztraminer 2018,0.0,12.1,-0.7332884694503642
4722,15880,François Baur Pinot Gris Herrenweg de Turckheim 2018,1.0,13.7,-0.6757562939711568
5906,15857,Domaine de Montbourgeau L'Etoile En Banode 2016,0.0,19.8,-0.4564148749566783
4099,15813,Paul Ginglinger Riesling Drei Exa 2018,0.0,12.8,-0.7081181426782109
5890,15775,Saumaize-Michelin Saint-Véran Les Crèches 2018,0.0,19.3,-0.47439367979393066
6584,15769,La Préceptorie Côtes du Roussillon Blanc Coume Marie 2018,0.0,13.5,-0.6829478159060577
4213,15718,Lucien Boillot Volnay 1er Cru Les Angles 2017,0.0,58.8,0.9459319023490036
4718,15670,Domaine Schoenheitz Pinot Noir Val Saint Grégoire 2017,0.0,18.2,-0.5139470504358858
4264,15665,Chermette Domaine du Vissoux Moulin à Vent Les Trois Roches 2018,2.0,17.8,-0.5283300943056877
6664,15661,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2017,0.0,35.6,0.11171535790049547
4177,15583,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,0.0,13.5,-0.6829478159060577
4682,15575,Château Plaisance Fronton Rouge 2017,6.0,9.1,-0.8411612984738782
6575,15479,Marc Colin Et Fils Saint-Aubin 1er Cru La Chatenière 2017,0.0,41.8,0.3346525378824243
4611,15452,Gilbert Picq Chablis Vosgros 1er Cru 2017,15.0,26.2,-0.2262861730398485
6035,15342,Zind-Humbrecht Muscat Turckheim 2016,1.0,17.9,-0.5247343333382373
4130,15339,Zind-Humbrecht Pinot Gris Roche Calcaire 2017,0.0,23.0,-0.3413505239982634
6038,15318,I Fabbri Chianti Classico Gran Selezione 2015,0.0,48.5,0.5755685227016056
4227,15261,La Cotelleraie Saint-Nicolas-de-Bourgueil La Croisée 2018,6.0,12.6,-0.7153096646131119
5772,15180,Camille Giroud Santenay Rouge 2016,1.0,29.7,-0.10043453917908216
5742,15125,Domaine Clerget Chambolle-Musigny 2014,0.0,42.1,0.3454398207847758
5694,14661,Philippe Nusswitz Duché d'Uzès Orénia Rouge Réserve 2016,5.0,12.7,-0.7117139036456614
4994,14507,Domaine Peyre Rose Syrah Léone 2008,0.0,78.0,1.6363180080994932
5547,13959,Thierry Germain Saumur-Champigny Terres Chaudes 2017,1.0,24.6,-0.28381834851905585
4358,13854,Champagne Larmandier-Bernier Grand Cru Vieilles Vignes du Levant 2008,0.0,77.0,1.6003603984249886
5552,13520,Thierry Germain Saumur Blanc Clos Roman 2016,0.0,57.7,0.9063785317070486
5795,13291,Château de Chantegrive Graves Blanc Caroline 2016,0.0,23.0,-0.3413505239982634
4350,12588,Champagne Egly-Ouriet Grand Cru Extra Brut V.P.,0.0,79.5,1.6902544226112504
4391,11467,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney,0.0,49.5,0.6115261323761103
5760,11258,Huile d'Olive Extra Vierge Planeta 50cl,2.0,13.1,-0.6973308597758595
5574,8463,Domaine Huet Vouvray Le Mont Moelleux Première Trie 2008,0.0,59.6,0.9746979900886075
4625,812,Marcel Windholtz Eau de Vie de Sureau,0.0,52.4,0.7158032004321738
4193,16529,Château de La Liquière Faugères Cistus Blanc 2019,8.0,13.5,-0.6829478159060577
5930,16323,Borie La Vitarèle Languedoc Blanc Le Grand Mayol 2019,1.0,14.1,-0.6613732501013548
4924,16276,Cave de Castelmaure Corbières Rouge Grande Cuvée 2017,0.0,12.8,-0.7081181426782109
4865,16274,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,13.0,9.8,-0.815990971701725
4173,16211,Maurel Pays d'Oc Chenin-Colombard 2019,13.0,5.7,-0.9634171713671942
4190,16191,Le Pas de l'Escalette Coteaux du Languedoc Ze Rozé 2019,5.0,12.1,-0.7332884694503642
6221,16096,Planeta Sicilia Eruzione 1614 2017,0.0,23.5,-0.32337171916101104
5697,16094,Planeta Sicilia Noto Santa Cecilia 2016,0.0,29.9,-0.09324301724418124
4862,16047,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,12.0,9.9,-0.8123952107342746
6072,16028,Clos du Mont-Olivet Côtes-du-Rhône Blanc 2019,9.0,13.6,-0.6793520549386072
5608,15944,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,2.0,30.5,-0.07166845143947839
5519,15860,Domaine Chambeyron Côtes du Rhône 2017,22.0,12.9,-0.7045223817107605
4646,15848,Bernard Baudry Chinon Rouge Le Clos Guillot 2017,1.0,21.5,-0.3952869385100204
4167,15785,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,3.0,14.3,-0.6541817281664539
4888,15776,Saumaize-Michelin Pouilly-Fuissé Les Ronchevats 2018,0.0,27.9,-0.16515823659319057
6635,15763,Domaine de la Monardière Vacqueyras Vieilles Vignes 2016,1.0,22.4,-0.3629250898029662
5375,15755,David-Beaupère Juliénas Les Trois Verres 2018,1.0,15.2,-0.6218198794593999
5483,15753,David-Beaupère Juliénas La Bottière Vieilles Vignes 2018,0.0,17.9,-0.5247343333382373
4792,15733,Maurice Schoech Riesling Grand Cru Kaefferkopf 2018,19.0,21.0,-0.41326574334727273
5063,15715,Lucien Boillot Pommard 1er Cru Les Croix Noires 2017,0.0,67.0,1.240784301679942
5061,15711,Lucien Boillot Gevrey Chambertin Les Evocelles 2017,0.0,52.6,0.7229947223670748
5706,15674,Domaine des Terres d'Ocre Saint-Pourçain Blanc Instant T 2018,0.0,10.3,-0.7980121668644726
4201,15656,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert 2018,0.0,38.0,0.19801362111930662
6618,15539,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,0.0,13.5,-0.6829478159060577
4600,15475,Marc Colin Et Fils Chassagne-Montrachet Rouge Vieilles Vignes 2017,0.0,26.5,-0.21549889013749707
4246,15428,Domaine Saint-Denis Mâcon Lugny 2017,7.0,15.3,-0.6182241184919494
4714,15361,Domaine Schoenheitz Muscat 2017,3.0,13.3,-0.6901393378409586
6622,15205,Thierry Germain Saumur-Champigny Les Mémoires 2018,0.0,42.2,0.3490355817522263
4606,15149,Catherine et Claude Maréchal Volnay 2017,1.0,50.1,0.6331006981808132
5722,15026,Domaine de l'Hortus Pays de l'Hérault Le Loup Dans La Bergerie 2018,19.0,7.1,-0.9130765178228876
4041,14975,Pierre Gaillard Condrieu 2018,0.0,32.7,0.007438289844431981
4277,14865,I Fabbri Chianti Classico Riserva 2015,3.0,24.8,-0.276626826584155
4975,14756,Château Cordet Margaux 2013,4.0,23.7,-0.3161801972261101
5384,14149,Liban Vallée de la Békaa Château Marsyas 2012,0.0,28.8,-0.1327963878861363
4675,13762,Domaine Rotier Gaillac Blanc Sec Renaissance 2015,0.0,10.7,-0.7836291229946708
4336,13599,Champagne Mailly Grand Cru Blanc de Pinot Noir,1.0,35.5,0.10811959693304495
4139,13217,Zind-Humbrecht Gewurztraminer Grand Cru Rangen De Thann Clos Saint-Urbain 2013,0.0,77.4,1.6147434422947906
5969,13211,Zind-Humbrecht Riesling Clos Windsbuhl 2014,0.0,69.0,1.3126995210289514
4272,13089,Domaine Sérol Côte Roannaise Rosé Cabochard 2016,1.0,9.2,-0.8375655375064278
5907,12882,Domaine de Montbourgeau Vin de Paille 2013,0.0,17.7,-0.5319258552731382
4228,12657,Domaine de Bellivière Jasnières Les Rosiers 2015,0.0,29.9,-0.09324301724418124
4656,10814,Thierry Germain Saumur-Champigny Outre Terre 2013,0.0,43.0,0.37780166949183
5913,10014,Darnley's London Dry Gin Original,0.0,36.0,0.12609840177029727
4719,16527,Domaine Schoenheitz Pinot Noir Tradition 2019,15.0,12.5,-0.7189054255805624
5962,16326,Camin Larredya Jurançon Moelleux Au Capcéu 2018,0.0,30.0,-0.08964725627673072
4063,16319,Mourgues du Grès Costières de Nîmes Terre de Feu 2017,3.0,14.5,-0.646990206231553
5711,16121,Albert Mann Riesling Cuvée Albert 2017,5.0,25.0,-0.2694353046492541
4711,16119,Albert Mann Riesling Grand Cru Schlossberg 2018,1.0,55.4,0.8236760294556877
4778,16072,Clos du Mont-Olivet Lirac Rosé Farel 2019,0.0,13.9,-0.668564772036256
4674,16056,Domaine Pellé Sancerre Blanc La Croix Au Garde 2018,7.0,19.0,-0.4851809626962821
4963,15958,Château Turcaud Bordeaux Rouge 2016,2.0,7.0,-0.9166722787903381
4680,15934,Domaine de Joy Côtes de Gascogne Envie de Joy 2018,2.0,6.3,-0.9418426055624913
4923,15928,Cave de Castelmaure Corbières Rouge Vigneron 2018,10.0,7.0,-0.9166722787903381
5006,15870,David Duband Nuits-Saint-Georges 2017,0.0,48.7,0.5827600446365067
5003,15869,David Duband Morey-Saint-Denis 2017,0.0,48.7,0.5827600446365067
4106,15787,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,6.0,12.6,-0.7153096646131119
4784,15734,Maurice Schoech Riesling Vendanges Tardives 2017,0.0,28.5,-0.14358367078848772
4212,15717,Lucien Boillot Volnay 2017,2.0,39.8,0.2627373185334149
6325,15678,Tempier Bandol Blanc 2018,0.0,27.9,-0.16515823659319057
4217,15672,Domaine de l'Ecu Muscadet Granite 2018,0.0,17.1,-0.5535004210778409
6578,15647,Saumaize-Michelin Pouilly-Fuissé Ampélopsis 2016,7.0,40.0,0.26992884046831594
4915,15615,Jean-Baptiste Arena Patrimonio Blanc Morta Maio,8.0,25.9,-0.23707345594219992
4733,15576,Camin Larredya Jurançon Sec La Part Davant 2018,0.0,16.8,-0.5642877039801923
5963,15574,Domaine de l'Ancienne Cure Bergerac Blanc Sec L'Abbaye 2016,0.0,13.5,-0.6829478159060577
4919,15531,Alain Graillot Crozes-Hermitage Rouge 2017,6.0,24.4,-0.29100987045395693
4920,15530,Alain Graillot Crozes-Hermitage Blanc 2018,10.0,24.4,-0.29100987045395693
4194,15441,Château de La Liquière Faugères 2017,9.0,10.8,-0.7800333620272203
4098,15378,Paul Ginglinger Pinot Noir Les Rocailles 2016,1.0,22.1,-0.37371237270531754
5737,15369,Triennes IGP Méditerranée Rouge Les Auréliens 2016,9.0,11.0,-0.7728418400923194
4980,15229,Château La Tour l'Aspic Pauillac 2014,0.0,26.5,-0.21549889013749707
4650,15206,Thierry Germain Saumur Blanc L'Insolite 2018,5.0,25.3,-0.25864802174690266
5444,15155,La Préceptorie Maury Rouge Cuvée Aurélie 2017,1.0,15.5,-0.6110325965570484
6049,14899,Christophe Pichon Saint-Joseph Blanc 2017,3.0,21.8,-0.38449965560766897
5016,14839,Château Tour Des Gendres Bergerac Blanc Cuvée Des Conti 2017,3.0,9.3,-0.8339697765389773
6127,14573,Moulin de Gassac IGP Pays d'Hérault Rouge Mazet du Levant 2017,0.0,10.6,-0.7872248839621212
6128,14569,Moulin de Gassac IGP Pays d'Hérault Blanc Faune 2017,3.0,10.6,-0.7872248839621212
4739,14366,Jean-Paul Brun Beaujolais Le Ronsay 2016,0.0,7.4,-0.9022892349205363
5506,14192,Château de la Selve Coteaux de l'Ardèche Rouge Serre de Berty 2014,0.0,18.2,-0.5139470504358858
4658,13517,Thierry Germain Saumur-Champigny Outre Terre 2016,0.0,48.8,0.586355805603957
4740,13412,Jean-Paul Brun Beaujolais L'Ancien 2016,0.0,9.7,-0.8195867326691755
4274,12942,Domaine Sérol Vin Mousseux Rosé Turbullent Méthode Ancestrale,0.0,12.9,-0.7045223817107605
5900,12869,Stéphane Tissot Arbois D.D. 2016,0.0,18.25,-0.5121491699521605
4397,12639,Wemyss Malts Blended Malt Scotch Whisky The Hive Batch Strength,0.0,59.0,0.9531234242839046
5703,11736,Domaine de l'Ecu Muscadet Taurus 2012,0.0,29.4,-0.11122182208143358
5967,11669,Zind-Humbrecht Gewurztraminer Clos Windsbuhl 2012,0.0,56.3,0.8560378781627419
4395,11587,Wemyss Malts Blended Scotch Whisky Lord Elcho,0.0,27.5,-0.1795412804629924
5801,11277,Château Monbrison Margaux Bouquet de Monbrison 2012,0.0,24.0,-0.3053929143237587
4337,4679,Champagne Mailly Grand Cru Les Echansons 2007,0.0,83.0,1.8161060564720166
4795,3568,Emile Boeckel Crémant Brut Rosé,10.0,12.0,-0.7368842304178147
4146,1360,Champagne Mailly Grand Cru Brut Réserve,0.0,29.5,-0.10762606111398305
