product_id,post_title,price,total_sales,ca_produit
4792,Maurice Schoech Riesling Grand Cru Kaefferkopf 2018,21.0,19.0,399.0
5063,Lucien Boillot Pommard 1er Cru Les Croix Noires 2017,67.0,0.0,0.0
5061,Lucien Boillot Gevrey Chambertin Les Evocelles 2017,52.6,0.0,0.0
5706,Domaine des Terres d'Ocre Saint-Pourçain Blanc Instant T 2018,10.3,0.0,0.0
4201,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert 2018,38.0,0.0,0.0
6618,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,13.5,0.0,0.0
4600,Marc Colin Et Fils Chassagne-Montrachet Rouge Vieilles Vignes 2017,26.5,0.0,0.0
4246,Domaine Saint-Denis Mâcon Lugny 2017,15.3,7.0,107.10000000000001
4115,Zind-Humbrecht Riesling Grand Cru Rangen De Thann Clos Saint-Urbain 2017,100.0,0.0,0.0
4714,Domaine Schoenheitz Muscat 2017,13.3,3.0,39.900000000000006
6622,Thierry Germain Saumur-Champigny Les Mémoires 2018,42.2,0.0,0.0
4606,Catherine et Claude Maréchal Volnay 2017,50.1,1.0,50.1
5722,Domaine de l'Hortus Pays de l'Hérault Le Loup Dans La Bergerie 2018,7.1,19.0,134.9
4041,Pierre Gaillard Condrieu 2018,32.7,0.0,0.0
4277,I Fabbri Chianti Classico Riserva 2015,24.8,3.0,74.4
5917,Wemyss Malts Single Cask Scotch Whisky Choc 'n' Nut Pretzel 2001 Bunnahabhain,122.0,0.0,0.0
4975,Château Cordet Margaux 2013,23.7,4.0,94.8
5384,Liban Vallée de la Békaa Château Marsyas 2012,28.8,0.0,0.0
4675,Domaine Rotier Gaillac Blanc Sec Renaissance 2015,10.7,0.0,0.0
4336,Champagne Mailly Grand Cru Blanc de Pinot Noir,35.5,1.0,35.5
4139,Zind-Humbrecht Gewurztraminer Grand Cru Rangen De Thann Clos Saint-Urbain 2013,77.4,0.0,0.0
5969,Zind-Humbrecht Riesling Clos Windsbuhl 2014,69.0,0.0,0.0
4272,Domaine Sérol Côte Roannaise Rosé Cabochard 2016,9.2,1.0,9.2
5907,Domaine de Montbourgeau Vin de Paille 2013,17.7,0.0,0.0
4228,Domaine de Bellivière Jasnières Les Rosiers 2015,29.9,0.0,0.0
4656,Thierry Germain Saumur-Champigny Outre Terre 2013,43.0,0.0,0.0
5913,Darnley's London Dry Gin Original,36.0,0.0,0.0
4719,Domaine Schoenheitz Pinot Noir Tradition 2019,12.5,15.0,187.5
5962,Camin Larredya Jurançon Moelleux Au Capcéu 2018,30.0,0.0,0.0
4063,Mourgues du Grès Costières de Nîmes Terre de Feu 2017,14.5,3.0,43.5
5711,Albert Mann Riesling Cuvée Albert 2017,25.0,5.0,125.0
4711,Albert Mann Riesling Grand Cru Schlossberg 2018,55.4,1.0,55.4
4778,Clos du Mont-Olivet Lirac Rosé Farel 2019,13.9,0.0,0.0
4674,Domaine Pellé Sancerre Blanc La Croix Au Garde 2018,19.0,7.0,133.0
4963,Château Turcaud Bordeaux Rouge 2016,7.0,2.0,14.0
4680,Domaine de Joy Côtes de Gascogne Envie de Joy 2018,6.3,2.0,12.6
4923,Cave de Castelmaure Corbières Rouge Vigneron 2018,7.0,10.0,70.0
5006,David Duband Nuits-Saint-Georges 2017,48.7,0.0,0.0
5003,David Duband Morey-Saint-Denis 2017,48.7,0.0,0.0
4106,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,12.6,6.0,75.6
4784,Maurice Schoech Riesling Vendanges Tardives 2017,28.5,0.0,0.0
4212,Lucien Boillot Volnay 2017,39.8,2.0,79.6
6325,Tempier Bandol Blanc 2018,27.9,0.0,0.0
4217,Domaine de l'Ecu Muscadet Granite 2018,17.1,0.0,0.0
6578,Saumaize-Michelin Pouilly-Fuissé Ampélopsis 2016,40.0,7.0,280.0
4915,Jean-Baptiste Arena Patrimonio Blanc Morta Maio,25.9,8.0,207.2
4733,Camin Larredya Jurançon Sec La Part Davant 2018,16.8,0.0,0.0
5963,Domaine de l'Ancienne Cure Bergerac Blanc Sec L'Abbaye 2016,13.5,0.0,0.0
4919,Alain Graillot Crozes-Hermitage Rouge 2017,24.4,6.0,146.39999999999998
4920,Alain Graillot Crozes-Hermitage Blanc 2018,24.4,10.0,244.0
4194,Château de La Liquière Faugères 2017,10.8,9.0,97.2
4098,Paul Ginglinger Pinot Noir Les Rocailles 2016,22.1,1.0,22.1
5737,Triennes IGP Méditerranée Rouge Les Auréliens 2016,11.0,9.0,99.0
4980,Château La Tour l'Aspic Pauillac 2014,26.5,0.0,0.0
4650,Thierry Germain Saumur Blanc L'Insolite 2018,25.3,5.0,126.5
5444,La Préceptorie Maury Rouge Cuvée Aurélie 2017,15.5,1.0,15.5
6049,Christophe Pichon Saint-Joseph Blanc 2017,21.8,3.0,65.4
5016,Château Tour Des Gendres Bergerac Blanc Cuvée Des Conti 2017,9.3,3.0,27.900000000000002
5001,David Duband Charmes-Chambertin Grand Cru 2014,217.5,0.0,0.0
6127,Moulin de Gassac IGP Pays d'Hérault Rouge Mazet du Levant 2017,10.6,0.0,0.0
6128,Moulin de Gassac IGP Pays d'Hérault Blanc Faune 2017,10.6,3.0,31.799999999999997
4739,Jean-Paul Brun Beaujolais Le Ronsay 2016,7.4,0.0,0.0
5506,Château de la Selve Coteaux de l'Ardèche Rouge Serre de Berty 2014,18.2,0.0,0.0
4658,Thierry Germain Saumur-Champigny Outre Terre 2016,48.8,0.0,0.0
4740,Jean-Paul Brun Beaujolais L'Ancien 2016,9.7,0.0,0.0
4274,Domaine Sérol Vin Mousseux Rosé Turbullent Méthode Ancestrale,12.9,0.0,0.0
5900,Stéphane Tissot Arbois D.D. 2016,18.25,0.0,0.0
4397,Wemyss Malts Blended Malt Scotch Whisky The Hive Batch Strength,59.0,0.0,0.0
5703,Domaine de l'Ecu Muscadet Taurus 2012,29.4,0.0,0.0
5967,Zind-Humbrecht Gewurztraminer Clos Windsbuhl 2012,56.3,0.0,0.0
4395,Wemyss Malts Blended Scotch Whisky Lord Elcho,27.5,0.0,0.0
5801,Château Monbrison Margaux Bouquet de Monbrison 2012,24.0,0.0,0.0
4337,Champagne Mailly Grand Cru Les Echansons 2007,83.0,0.0,0.0
4795,Emile Boeckel Crémant Brut Rosé,12.0,10.0,120.0
4404,Cognac Frapin Château de Fontpinot XO,108.5,2.0,217.0
4146,Champagne Mailly Grand Cru Brut Réserve,29.5,0.0,0.0
